# 0:Mvir[Msun/h] 1:sigma(M,0) 2:sigma(M_f,0)(f=0.50) 3:z 4:D(z) 5:D(z_f)_simfit 6:D(z_f)_eps(f=0.50) 7:D(z_f)_eps(f=0.16) 8:c_simfit 9:c_eps(f=0.50) 10:c_eps(f=0.16) 11:M_hm[Msun/h]
1.621000e-03 8.686090 8.686091 0.000 1.000000 0.363191 0.998149 0.997385 18.286169 44.052655 44.022280 0.000000e+00
1.550000e-03 8.686090 8.686091 0.000 1.000000 0.363174 0.998149 1.000000 18.285455 44.052655 44.126177 0.000000e+00
1.482000e-03 8.686091 8.686091 0.000 1.000000 0.363157 1.000000 0.998149 18.284744 44.126182 44.052660 0.000000e+00
1.417000e-03 8.686090 8.686091 0.000 1.000000 0.363140 0.998149 1.000000 18.284034 44.052655 44.126177 0.000000e+00
1.355000e-03 8.686090 8.686092 0.000 1.000000 0.363123 0.997385 0.997385 18.283332 44.022280 44.022280 0.000000e+00
1.296000e-03 8.686090 8.686091 0.000 1.000000 0.363106 0.998149 0.995871 18.282636 44.052655 43.962144 0.000000e+00
1.239000e-03 8.686090 8.686091 0.000 1.000000 0.363090 0.998149 0.995871 18.281938 44.052655 43.962144 0.000000e+00
1.185000e-03 8.686090 8.686090 0.000 1.000000 0.363073 1.000000 0.997385 18.281249 44.126177 44.022280 0.000000e+00
1.133000e-03 8.686089 8.686091 0.000 1.000000 0.363057 0.997385 0.995479 18.280558 44.022275 43.946552 0.000000e+00
1.084000e-03 8.686090 8.686090 0.000 1.000000 0.363041 1.000000 0.998149 18.279883 44.126177 44.052655 0.000000e+00
1.036000e-03 8.686091 8.686090 0.000 1.000000 0.363024 1.000000 1.000000 18.279196 44.126182 44.126182 0.000000e+00
9.909000e-04 8.686091 8.686090 0.000 1.000000 0.363008 1.000000 1.000000 18.278523 44.126182 44.126182 0.000000e+00
9.475000e-04 8.686091 8.686091 0.000 1.000000 0.362992 1.000000 0.998149 18.277849 44.126182 44.052660 0.000000e+00
9.060000e-04 8.686091 8.686091 0.000 1.000000 0.362976 1.000000 0.998149 18.277179 44.126182 44.052660 0.000000e+00
8.664000e-04 8.686090 8.686091 0.000 1.000000 0.362960 0.998149 0.995118 18.276512 44.052655 43.932233 0.000000e+00
8.285000e-04 8.686090 8.686093 0.000 1.000000 0.362944 0.996799 0.997385 18.275850 43.999002 44.022280 0.000000e+00
7.922000e-04 8.686090 8.686090 0.000 1.000000 0.362928 1.000000 0.998149 18.275190 44.126177 44.052655 0.000000e+00
7.575000e-04 8.686090 8.686092 0.000 1.000000 0.362913 0.997385 0.996799 18.274534 44.022280 43.999002 0.000000e+00
7.244000e-04 8.686091 8.686090 0.000 1.000000 0.362897 1.000000 1.000000 18.273885 44.126182 44.126182 0.000000e+00
6.927000e-04 8.686090 8.686091 0.000 1.000000 0.362882 0.998149 1.000000 18.273235 44.052655 44.126177 0.000000e+00
6.623000e-04 8.686089 8.686091 0.000 1.000000 0.362866 0.997385 1.000000 18.272587 44.022275 44.126172 0.000000e+00
6.334000e-04 8.686090 8.686091 0.000 1.000000 0.362851 0.998149 0.997385 18.271949 44.052655 44.022280 0.000000e+00
6.056000e-04 8.686091 8.686090 0.000 1.000000 0.362835 1.000000 0.998149 18.271311 44.126182 44.052660 0.000000e+00
5.791000e-04 8.686090 8.686091 0.000 1.000000 0.362820 0.998149 1.000000 18.270675 44.052655 44.126177 0.000000e+00
5.538000e-04 8.686091 8.686092 0.000 1.000000 0.362805 0.998149 1.000000 18.270046 44.052660 44.126182 0.000000e+00
5.295000e-04 8.686091 8.686092 0.000 1.000000 0.362790 0.998149 0.996306 18.269417 44.052660 43.979403 0.000000e+00
5.064000e-04 8.686091 8.686091 0.000 1.000000 0.362775 1.000000 0.995871 18.268794 44.126182 43.962148 0.000000e+00
4.842000e-04 8.686090 8.686091 0.000 1.000000 0.362760 0.998149 0.998149 18.268170 44.052655 44.052655 0.000000e+00
4.630000e-04 8.686091 8.686090 0.000 1.000000 0.362746 1.000000 1.000000 18.267554 44.126182 44.126182 0.000000e+00
4.427000e-04 8.686090 8.686090 0.000 1.000000 0.362731 1.000000 0.995479 18.266936 44.126177 43.946557 0.000000e+00
4.234000e-04 8.686091 8.686091 0.000 1.000000 0.362716 1.000000 0.996799 18.266329 44.126182 43.999007 0.000000e+00
4.048000e-04 8.686090 8.686092 0.000 1.000000 0.362702 0.997385 0.998149 18.265717 44.022280 44.052655 0.000000e+00
3.871000e-04 8.686089 8.686090 0.000 1.000000 0.362687 0.998149 0.996306 18.265111 44.052651 43.979394 0.000000e+00
3.702000e-04 8.686090 8.686092 0.000 1.000000 0.362673 0.997385 0.994783 18.264513 44.022280 43.918911 0.000000e+00
3.540000e-04 8.686091 8.686091 0.000 1.000000 0.362658 1.000000 0.998149 18.263917 44.126182 44.052660 0.000000e+00
3.385000e-04 8.686091 8.686091 0.000 1.000000 0.362644 1.000000 0.998149 18.263321 44.126182 44.052660 0.000000e+00
3.237000e-04 8.686091 8.686091 0.000 1.000000 0.362630 1.000000 0.996799 18.262730 44.126182 43.999007 0.000000e+00
3.095000e-04 8.686092 8.686094 0.000 1.000000 0.362616 0.997385 0.995871 18.262142 44.022289 43.962153 0.000000e+00
2.960000e-04 8.686092 8.686091 0.000 1.000000 0.362602 1.000000 0.997385 18.261558 44.126186 44.022289 0.000000e+00
2.830000e-04 8.686093 8.686091 0.000 1.000000 0.362588 1.000000 1.000000 18.260976 44.126191 44.126191 0.000000e+00
2.706000e-04 8.686091 8.686089 0.000 1.000000 0.362574 1.000000 0.995871 18.260392 44.126182 43.962148 0.000000e+00
2.588000e-04 8.686092 8.686091 0.000 1.000000 0.362560 1.000000 0.998149 18.259820 44.126186 44.052665 0.000000e+00
2.474000e-04 8.686090 8.686090 0.000 1.000000 0.362547 1.000000 0.998149 18.259239 44.126177 44.052655 0.000000e+00
2.366000e-04 8.686092 8.686090 0.000 1.000000 0.362533 1.000000 0.998149 18.258674 44.126186 44.052665 0.000000e+00
2.263000e-04 8.686090 8.686094 0.000 1.000000 0.362520 0.996306 0.994468 18.258107 43.979399 43.906406 0.000000e+00
2.164000e-04 8.686091 8.686092 0.000 1.000000 0.362506 0.998149 0.995118 18.257545 44.052660 43.932238 0.000000e+00
2.069000e-04 8.686095 8.686092 0.000 1.000000 0.362493 1.000000 0.997385 18.256989 44.126200 44.022302 0.000000e+00
1.978000e-04 8.686095 8.686093 0.000 1.000000 0.362479 1.000000 0.996799 18.256428 44.126200 43.999025 0.000000e+00
1.892000e-04 8.686092 8.686096 0.000 1.000000 0.362466 0.996306 0.995871 18.255872 43.979408 43.962153 0.000000e+00
1.809000e-04 8.686094 8.686093 0.000 1.000000 0.362453 1.000000 0.993618 18.255322 44.126195 43.872636 0.000000e+00
1.730000e-04 8.686091 8.686094 0.000 1.000000 0.362440 0.996799 0.993888 18.254769 43.999007 43.883353 0.000000e+00
1.654000e-04 8.686089 8.686091 0.000 1.000000 0.362426 0.997385 0.994171 18.254218 44.022275 43.894581 0.000000e+00
1.582000e-04 8.686091 8.686090 0.000 1.000000 0.362414 1.000000 0.995479 18.253681 44.126182 43.946561 0.000000e+00
1.512000e-04 8.686091 8.686093 0.000 1.000000 0.362400 0.997385 0.994783 18.253134 44.022284 43.918915 0.000000e+00
1.446000e-04 8.686092 8.686090 0.000 1.000000 0.362388 1.000000 0.995479 18.252600 44.126186 43.946566 0.000000e+00
1.383000e-04 8.686097 8.686091 0.000 1.000000 0.362375 1.000000 1.000000 18.252077 44.126209 44.126209 0.000000e+00
1.322000e-04 8.686092 8.686095 0.000 1.000000 0.362362 0.996799 0.994171 18.251533 43.999011 43.894594 0.000000e+00
1.265000e-04 8.686091 8.686096 0.000 1.000000 0.362350 0.995871 0.992413 18.251010 43.962148 43.824743 0.000000e+00
1.209000e-04 8.686094 8.686097 0.000 1.000000 0.362337 0.996799 0.991575 18.250483 43.999020 43.791441 0.000000e+00
1.156000e-04 8.686092 8.686095 0.000 1.000000 0.362324 0.996799 0.993888 18.249956 43.999011 43.883358 0.000000e+00
1.106000e-04 8.686089 8.686096 0.000 1.000000 0.362312 0.995118 0.990815 18.249436 43.932229 43.761199 0.000000e+00
1.057000e-04 8.686089 8.686095 0.000 1.000000 0.362300 0.995479 0.991379 18.248912 43.946552 43.783607 0.000000e+00
1.011000e-04 8.686092 8.686095 0.000 1.000000 0.362287 0.996799 0.991575 18.248406 43.999011 43.791432 0.000000e+00
9.667000e-05 8.686092 8.686096 0.000 1.000000 0.362275 0.996306 0.995118 18.247893 43.979408 43.932242 0.000000e+00
9.244000e-05 8.686090 8.686095 0.000 1.000000 0.362263 0.995871 0.992638 18.247380 43.962144 43.833674 0.000000e+00
8.840000e-05 8.686089 8.686099 0.000 1.000000 0.362251 0.994171 0.991983 18.246873 43.894581 43.807630 0.000000e+00
8.453000e-05 8.686094 8.686099 0.000 1.000000 0.362239 0.995871 0.991983 18.246378 43.962162 43.807653 0.000000e+00
8.083000e-05 8.686096 8.686091 0.000 1.000000 0.362227 1.000000 0.993888 18.245880 44.126204 43.883376 0.000000e+00
7.729000e-05 8.686091 8.686100 0.000 1.000000 0.362215 0.994468 0.989150 18.245372 43.906410 43.695046 0.000000e+00
7.391000e-05 8.686088 8.686098 0.000 1.000000 0.362203 0.994171 0.989150 18.244872 43.894576 43.695033 0.000000e+00
7.067000e-05 8.686096 8.686096 0.000 1.000000 0.362191 1.000000 0.992638 18.244392 44.126204 43.833701 0.000000e+00
6.758000e-05 8.686095 8.686099 0.000 1.000000 0.362179 0.996306 0.990999 18.243900 43.979422 43.768535 0.000000e+00
6.462000e-05 8.686093 8.686097 0.000 1.000000 0.362168 0.996306 0.990634 18.243408 43.979412 43.754055 0.000000e+00
6.179000e-05 8.686094 8.686099 0.000 1.000000 0.362156 0.995871 0.988700 18.242925 43.962162 43.677162 0.000000e+00
5.909000e-05 8.686099 8.686096 0.000 1.000000 0.362145 1.000000 0.989461 18.242451 44.126218 43.707453 0.000000e+00
5.650000e-05 8.686092 8.686097 0.000 1.000000 0.362133 0.995871 0.993618 18.241958 43.962153 43.872627 0.000000e+00
5.403000e-05 8.686091 8.686099 0.000 1.000000 0.362122 0.994783 0.991186 18.241480 43.918915 43.775983 0.000000e+00
5.166000e-05 8.686094 8.686104 0.000 1.000000 0.362110 0.994171 0.989150 18.241009 43.894603 43.695060 0.000000e+00
4.940000e-05 8.686097 8.686096 0.000 1.000000 0.362099 1.000000 0.993359 18.240542 44.126209 43.862363 0.000000e+00
4.724000e-05 8.686095 8.686094 0.000 1.000000 0.362088 1.000000 0.991776 18.240069 44.126200 43.799448 0.000000e+00
4.517000e-05 8.686089 8.686109 0.000 1.000000 0.362077 0.991776 0.987449 18.239591 43.799421 43.627403 0.000000e+00
4.320000e-05 8.686097 8.686110 0.000 1.000000 0.362065 0.993359 0.986436 18.239142 43.862363 43.587197 0.000000e+00
4.130000e-05 8.686094 8.686106 0.000 1.000000 0.362054 0.993618 0.988700 18.238672 43.872636 43.677162 0.000000e+00
3.950000e-05 8.686092 8.686102 0.000 1.000000 0.362043 0.994171 0.986932 18.238210 43.894594 43.606891 0.000000e+00
3.777000e-05 8.686091 8.686113 0.000 1.000000 0.362032 0.991379 0.986932 18.237751 43.783616 43.606886 0.000000e+00
3.612000e-05 8.686098 8.686101 0.000 1.000000 0.362022 0.996799 0.988998 18.237309 43.999038 43.689028 0.000000e+00
3.453000e-05 8.686098 8.686098 0.000 1.000000 0.362011 1.000000 0.989150 18.236854 44.126214 43.695078 0.000000e+00
3.302000e-05 8.686096 8.686103 0.000 1.000000 0.362000 0.995118 0.989782 18.236400 43.932260 43.720199 0.000000e+00
3.158000e-05 8.686097 8.686100 0.000 1.000000 0.361989 0.996799 0.987188 18.235956 43.999034 43.617069 0.000000e+00
3.020000e-05 8.686096 8.686112 0.000 1.000000 0.361979 0.992638 0.985272 18.235510 43.833701 43.540911 0.000000e+00
2.887000e-05 8.686106 8.686110 0.000 1.000000 0.361968 0.996306 0.987188 18.235081 43.979472 43.617109 0.000000e+00
2.761000e-05 8.686103 8.686116 0.000 1.000000 0.361957 0.993359 0.987851 18.234637 43.862391 43.643455 0.000000e+00
2.640000e-05 8.686100 8.686113 0.000 1.000000 0.361947 0.993359 0.984301 18.234193 43.862377 43.502322 0.000000e+00
2.525000e-05 8.686097 8.686120 0.000 1.000000 0.361937 0.991186 0.982434 18.233754 43.776010 43.428078 0.000000e+00
2.414000e-05 8.686099 8.686111 0.000 1.000000 0.361926 0.993618 0.983788 18.233322 43.872659 43.481912 0.000000e+00
2.308000e-05 8.686099 8.686102 0.000 1.000000 0.361916 0.996799 0.985384 18.232889 43.999043 43.545380 0.000000e+00
2.207000e-05 8.686097 8.686104 0.000 1.000000 0.361906 0.995118 0.985161 18.232457 43.932265 43.536495 0.000000e+00
2.111000e-05 8.686100 8.686115 0.000 1.000000 0.361895 0.992870 0.984617 18.232038 43.842943 43.514908 0.000000e+00
2.018000e-05 8.686106 8.686105 0.000 1.000000 0.361885 1.000000 0.986682 18.231622 44.126250 43.597000 0.000000e+00
1.930000e-05 8.686116 8.686115 0.000 1.000000 0.361875 1.000000 0.992413 18.231219 44.126296 43.824856 0.000000e+00
1.846000e-05 8.686102 8.686121 0.000 1.000000 0.361865 0.991983 0.983687 18.230777 43.807689 43.477925 0.000000e+00
1.765000e-05 8.686113 8.686131 0.000 1.000000 0.361855 0.992195 0.981886 18.230377 43.816170 43.406372 0.000000e+00
1.688000e-05 8.686112 8.686123 0.000 1.000000 0.361845 0.993888 0.982067 18.229962 43.883448 43.413549 0.000000e+00
1.614000e-05 8.686113 8.686123 0.000 1.000000 0.361835 0.994171 0.983587 18.229550 43.894689 43.473999 0.000000e+00
1.543000e-05 8.686101 8.686130 0.000 1.000000 0.361825 0.990114 0.979851 18.229116 43.733409 43.325409 0.000000e+00
1.476000e-05 8.686104 8.686128 0.000 1.000000 0.361816 0.990999 0.979220 18.228716 43.768576 43.300309 0.000000e+00
1.411000e-05 8.686106 8.686123 0.000 1.000000 0.361806 0.992413 0.978235 18.228310 43.824811 43.261154 0.000000e+00
1.349000e-05 8.686111 8.686120 0.000 1.000000 0.361796 0.994468 0.981619 18.227913 43.906501 43.395731 0.000000e+00
1.290000e-05 8.686106 8.686136 0.000 1.000000 0.361787 0.989947 0.981531 18.227502 43.726782 43.392201 0.000000e+00
1.234000e-05 8.686122 8.686142 0.000 1.000000 0.361777 0.991776 0.977652 18.227134 43.799570 43.238036 0.000000e+00
1.180000e-05 8.686121 8.686131 0.000 1.000000 0.361768 0.994171 0.981268 18.226734 43.894726 43.381848 0.000000e+00
1.128000e-05 8.686114 8.686131 0.000 1.000000 0.361758 0.992413 0.980756 18.226323 43.824847 43.361427 0.000000e+00
1.079000e-05 8.686119 8.686160 0.000 1.000000 0.361749 0.988267 0.976600 18.225942 43.660085 43.196200 0.000000e+00
1.031000e-05 8.686119 8.686162 0.000 1.000000 0.361739 0.987988 0.973713 18.225544 43.648980 43.081371 0.000000e+00
9.863000e-06 8.686134 8.686145 0.000 1.000000 0.361730 0.993888 0.977015 18.225184 43.883548 43.212750 0.000000e+00
9.432000e-06 8.686136 8.686151 0.000 1.000000 0.361721 0.992870 0.977155 18.224801 43.843106 43.218324 0.000000e+00
9.019000e-06 8.686109 8.686167 0.000 1.000000 0.361711 0.986076 0.973895 18.224368 43.572943 43.088558 0.000000e+00
8.624000e-06 8.686115 8.686158 0.000 1.000000 0.361702 0.987988 0.972477 18.223996 43.648962 43.032177 0.000000e+00
8.247000e-06 8.686131 8.686142 0.000 1.000000 0.361693 0.993888 0.975208 18.223643 43.883535 43.140876 0.000000e+00
7.886000e-06 8.686114 8.686156 0.000 1.000000 0.361684 0.988127 0.975016 18.223234 43.654476 43.133159 0.000000e+00
7.541000e-06 8.686116 8.686165 0.000 1.000000 0.361675 0.987188 0.973295 18.222861 43.617154 43.064692 0.000000e+00
7.211000e-06 8.686132 8.686180 0.000 1.000000 0.361666 0.987317 0.972883 18.222514 43.622383 43.048375 0.000000e+00
6.895000e-06 8.686151 8.686186 0.000 1.000000 0.361657 0.989150 0.972824 18.222173 43.695316 43.046139 0.000000e+00
6.593000e-06 8.686131 8.686185 0.000 1.000000 0.361648 0.986558 0.974201 18.221767 43.592208 43.100829 0.000000e+00
6.305000e-06 8.686144 8.686236 0.000 1.000000 0.361640 0.982527 0.968735 18.221421 43.431987 42.883411 0.000000e+00
6.029000e-06 8.686142 8.686222 0.000 1.000000 0.361631 0.983687 0.967752 18.221051 43.478104 42.844303 0.000000e+00
5.765000e-06 8.686136 8.686213 0.000 1.000000 0.361622 0.983991 0.968486 18.220675 43.490157 42.873476 0.000000e+00
5.512000e-06 8.686138 8.686189 0.000 1.000000 0.361613 0.986932 0.968239 18.220314 43.607097 42.863669 0.000000e+00
5.271000e-06 8.686129 8.686226 0.000 1.000000 0.361605 0.982067 0.964853 18.219938 43.413624 42.728870 0.000000e+00
5.040000e-06 8.686143 8.686207 0.000 1.000000 0.361596 0.985384 0.966337 18.219603 43.545577 42.787998 0.000000e+00
4.820000e-06 8.686159 8.686189 0.000 1.000000 0.361588 0.989947 0.969649 18.219274 43.727021 42.919854 0.000000e+00
4.609000e-06 8.686157 8.686209 0.000 1.000000 0.361579 0.986806 0.967273 18.218915 43.602181 42.825301 0.000000e+00
4.407000e-06 8.686147 8.686239 0.000 1.000000 0.361571 0.982527 0.964897 18.218544 43.432000 42.730697 0.000000e+00
4.214000e-06 8.686170 8.686230 0.000 1.000000 0.361562 0.985842 0.964634 18.218232 43.563887 42.720337 0.000000e+00
4.030000e-06 8.686193 8.686263 0.000 1.000000 0.361554 0.984724 0.963815 18.217923 43.519580 42.687866 0.000000e+00
3.853000e-06 8.686180 8.686238 0.000 1.000000 0.361545 0.986076 0.965699 18.217551 43.573261 42.762755 0.000000e+00
3.685000e-06 8.686165 8.686257 0.000 1.000000 0.361537 0.982527 0.961794 18.217181 43.432080 42.607307 0.000000e+00
3.524000e-06 8.686165 8.686273 0.000 1.000000 0.361529 0.981096 0.960038 18.216837 43.375182 42.537409 0.000000e+00
3.369000e-06 8.686172 8.686236 0.000 1.000000 0.361521 0.985384 0.961278 18.216505 43.545707 42.586779 0.000000e+00
3.222000e-06 8.686164 8.686240 0.000 1.000000 0.361513 0.984093 0.962197 18.216152 43.494363 42.623329 0.000000e+00
3.081000e-06 8.686132 8.686295 0.000 1.000000 0.361505 0.976876 0.958004 18.215758 43.207211 42.456262 0.000000e+00
2.946000e-06 8.686172 8.686303 0.000 1.000000 0.361496 0.979220 0.957645 18.215490 43.300610 42.442175 0.000000e+00
2.817000e-06 8.686204 8.686283 0.000 1.000000 0.361488 0.983788 0.960153 18.215210 43.482381 42.542130 0.000000e+00
2.694000e-06 8.686208 8.686313 0.000 1.000000 0.361480 0.981355 0.959547 18.214885 43.385691 42.518033 0.000000e+00
2.576000e-06 8.686189 8.686358 0.000 1.000000 0.361473 0.976464 0.956799 18.214520 43.191084 42.408572 0.000000e+00
2.463000e-06 8.686221 8.686372 0.000 1.000000 0.361465 0.977724 0.953751 18.214245 43.241337 42.287318 0.000000e+00
2.355000e-06 8.686244 8.686358 0.000 1.000000 0.361457 0.980588 0.955195 18.213957 43.355334 42.344937 0.000000e+00
2.252000e-06 8.686257 8.686353 0.000 1.000000 0.361449 0.982158 0.956695 18.213654 43.417814 42.404707 0.000000e+00
2.154000e-06 8.686216 8.686358 0.000 1.000000 0.361441 0.978383 0.955296 18.213260 43.267543 42.348817 0.000000e+00
2.059000e-06 8.686212 8.686391 0.000 1.000000 0.361433 0.975794 0.955162 18.212928 43.164548 42.343470 0.000000e+00
1.969000e-06 8.686272 8.686375 0.000 1.000000 0.361426 0.981530 0.957220 18.212712 43.392939 42.425672 0.000000e+00
1.883000e-06 8.686227 8.686373 0.000 1.000000 0.361418 0.978088 0.955666 18.212315 43.255831 42.363616 0.000000e+00
1.801000e-06 8.686222 8.686420 0.000 1.000000 0.361411 0.974574 0.955497 18.211990 43.116047 42.356871 0.000000e+00
1.722000e-06 8.686271 8.686484 0.000 1.000000 0.361403 0.973653 0.957185 18.211759 43.079642 42.424266 0.000000e+00
1.646000e-06 8.686326 8.686410 0.000 1.000000 0.361395 0.983291 0.959173 18.211538 43.463175 42.503674 0.000000e+00
1.574000e-06 8.686292 8.686458 0.000 1.000000 0.361388 0.976669 0.957931 18.211166 43.199690 42.454087 0.000000e+00
1.505000e-06 8.686294 8.686534 0.000 1.000000 0.361381 0.972078 0.958003 18.210858 43.017094 42.456958 0.000000e+00
1.440000e-06 8.686316 8.686572 0.000 1.000000 0.361373 0.971189 0.958804 18.210592 42.981809 42.488915 0.000000e+00
1.377000e-06 8.686353 8.686517 0.000 1.000000 0.361366 0.976806 0.960191 18.210349 43.205437 42.544293 0.000000e+00
1.316000e-06 8.686329 8.686545 0.000 1.000000 0.361359 0.973473 0.959285 18.209997 43.072737 42.508131 0.000000e+00
1.259000e-06 8.686312 8.686573 0.000 1.000000 0.361351 0.970917 0.958657 18.209667 42.970975 42.483053 0.000000e+00
1.204000e-06 8.686334 8.686570 0.000 1.000000 0.361344 0.972305 0.959472 18.209403 43.026307 42.515590 0.000000e+00
1.151000e-06 8.686359 8.686543 0.000 1.000000 0.361337 0.975466 0.960421 18.209144 43.152170 42.553479 0.000000e+00
1.101000e-06 8.686377 8.686621 0.000 1.000000 0.361330 0.971853 0.961120 18.208878 43.008499 42.581401 0.000000e+00
1.052000e-06 8.686328 8.686686 0.000 1.000000 0.361322 0.966107 0.959248 18.208490 42.779670 42.506644 0.000000e+00
1.006000e-06 8.686427 8.686684 0.000 1.000000 0.361315 0.971134 0.963141 18.208367 42.980123 42.662074 0.000000e+00
9.623000e-07 8.686461 8.686689 0.000 1.000000 0.361308 0.972766 0.964590 18.208133 43.045188 42.719865 0.000000e+00
9.202000e-07 8.686447 8.686736 0.000 1.000000 0.361301 0.969443 0.963985 18.207816 42.912926 42.695757 0.000000e+00
8.799000e-07 8.686454 8.686852 0.000 1.000000 0.361294 0.964329 0.964286 18.207537 42.709473 42.707754 0.000000e+00
8.414000e-07 8.686504 8.686830 0.000 1.000000 0.361288 0.967607 0.966521 18.207334 42.840129 42.796927 0.000000e+00
8.046000e-07 8.686502 8.686806 0.000 1.000000 0.361281 0.968684 0.966429 18.207043 42.882987 42.793234 0.000000e+00
7.694000e-07 8.686452 8.686811 0.000 1.000000 0.361274 0.966061 0.964200 18.206669 42.778391 42.704315 0.000000e+00
7.357000e-07 8.686495 8.686922 0.000 1.000000 0.361267 0.963100 0.966107 18.206458 42.660711 42.780396 0.000000e+00
7.035000e-07 8.686525 8.686853 0.000 1.000000 0.361260 0.967511 0.967511 18.206227 42.836400 42.836400 0.000000e+00
6.727000e-07 8.686554 8.686853 0.000 1.000000 0.361253 0.968935 0.968935 18.205995 42.893185 42.893185 0.000000e+00
6.432000e-07 8.686605 8.686853 0.000 1.000000 0.361247 0.971629 0.971629 18.205803 43.000617 43.000617 0.000000e+00
6.151000e-07 8.686549 8.686853 0.000 1.000000 0.361240 0.968684 0.968684 18.205427 42.883193 42.883193 0.000000e+00
5.882000e-07 8.686619 8.686853 0.000 1.000000 0.361233 0.972419 0.972419 18.205271 43.032109 43.032109 0.000000e+00
5.624000e-07 8.686687 8.686853 0.000 1.000000 0.361227 0.976668 0.976668 18.205112 43.201436 43.201436 0.000000e+00
5.378000e-07 8.686672 8.686853 0.000 1.000000 0.361220 0.975662 0.975662 18.204812 43.161345 43.161345 0.000000e+00
5.143000e-07 8.686631 8.686853 0.000 1.000000 0.361214 0.973116 0.973116 18.204468 43.059900 43.059900 0.000000e+00
4.918000e-07 8.686694 8.686853 0.000 1.000000 0.361207 0.977154 0.977154 18.204306 43.220792 43.220792 0.000000e+00
4.702000e-07 8.686751 8.686853 0.000 1.000000 0.361201 0.981618 0.981618 18.204133 43.398580 43.398580 0.000000e+00
4.497000e-07 8.686722 8.686853 0.000 1.000000 0.361194 0.979219 0.979219 18.203815 43.303050 43.303050 0.000000e+00
4.300000e-07 8.686718 8.686853 0.000 1.000000 0.361188 0.978911 0.978911 18.203541 43.290774 43.290774 0.000000e+00
4.112000e-07 8.686761 8.686853 0.000 1.000000 0.361182 0.982526 0.982526 18.203350 43.434737 43.434737 0.000000e+00
3.932000e-07 8.686890 8.686853 0.000 1.000000 0.361175 1.000000 1.000000 18.203309 44.129836 44.129836 0.000000e+00
3.760000e-07 8.686882 8.686853 0.000 1.000000 0.361169 1.000000 1.000000 18.203032 44.129799 44.129799 0.000000e+00
3.595000e-07 8.686853 8.686853 0.000 1.000000 0.361163 1.000000 1.000000 18.202720 44.129667 44.129667 0.000000e+00
3.438000e-07 8.686853 8.686853 0.000 1.000000 0.361156 1.000000 1.000000 18.202460 44.129667 44.129667 0.000000e+00
3.287000e-07 8.686853 8.686853 0.000 1.000000 0.361150 1.000000 1.000000 18.202200 44.129667 44.129667 0.000000e+00
3.143000e-07 8.686853 8.686853 0.000 1.000000 0.361144 1.000000 1.000000 18.201942 44.129667 44.129667 0.000000e+00
3.006000e-07 8.686853 8.686853 0.000 1.000000 0.361138 1.000000 1.000000 18.201687 44.129667 44.129667 0.000000e+00
2.874000e-07 8.686853 8.686853 0.000 1.000000 0.361132 1.000000 1.000000 18.201431 44.129667 44.129667 0.000000e+00
2.748000e-07 8.686853 8.686853 0.000 1.000000 0.361126 1.000000 1.000000 18.201178 44.129667 44.129667 0.000000e+00
2.628000e-07 8.686853 8.686853 0.000 1.000000 0.361120 1.000000 1.000000 18.200926 44.129667 44.129667 0.000000e+00
2.513000e-07 8.686853 8.686853 0.000 1.000000 0.361114 1.000000 1.000000 18.200675 44.129667 44.129667 0.000000e+00
2.403000e-07 8.686853 8.686853 0.000 1.000000 0.361108 1.000000 1.000000 18.200426 44.129667 44.129667 0.000000e+00
2.298000e-07 8.686853 8.686853 0.000 1.000000 0.361102 1.000000 1.000000 18.200178 44.129667 44.129667 0.000000e+00
2.197000e-07 8.686853 8.686853 0.000 1.000000 0.361096 1.000000 1.000000 18.199931 44.129667 44.129667 0.000000e+00
2.101000e-07 8.686853 8.686853 0.000 1.000000 0.361090 1.000000 1.000000 18.199686 44.129667 44.129667 0.000000e+00
2.009000e-07 8.686853 8.686853 0.000 1.000000 0.361084 1.000000 1.000000 18.199441 44.129667 44.129667 0.000000e+00
1.921000e-07 8.686853 8.686853 0.000 1.000000 0.361078 1.000000 1.000000 18.199199 44.129667 44.129667 0.000000e+00
1.837000e-07 8.686853 8.686853 0.000 1.000000 0.361073 1.000000 1.000000 18.198957 44.129667 44.129667 0.000000e+00
1.757000e-07 8.686853 8.686853 0.000 1.000000 0.361067 1.000000 1.000000 18.198718 44.129667 44.129667 0.000000e+00
1.680000e-07 8.686853 8.686853 0.000 1.000000 0.361061 1.000000 1.000000 18.198479 44.129667 44.129667 0.000000e+00
1.606000e-07 8.686853 8.686853 0.000 1.000000 0.361055 1.000000 1.000000 18.198240 44.129667 44.129667 0.000000e+00
1.536000e-07 8.686853 8.686853 0.000 1.000000 0.361050 1.000000 1.000000 18.198005 44.129667 44.129667 0.000000e+00
1.469000e-07 8.686853 8.686853 0.000 1.000000 0.361044 1.000000 1.000000 18.197770 44.129667 44.129667 0.000000e+00
1.405000e-07 8.686853 8.686853 0.000 1.000000 0.361039 1.000000 1.000000 18.197538 44.129667 44.129667 0.000000e+00
1.343000e-07 8.686853 8.686853 0.000 1.000000 0.361033 1.000000 1.000000 18.197303 44.129667 44.129667 0.000000e+00
1.284000e-07 8.686853 8.686853 0.000 1.000000 0.361027 1.000000 1.000000 18.197071 44.129667 44.129667 0.000000e+00
