# 0:Mvir[Msun/h] 1:sigma(M,0) 2:sigma(M_f,0)(f=0.50) 3:z 4:D(z) 5:D(z_f)_simfit 6:D(z_f)_eps(f=0.50) 7:D(z_f)_eps(f=0.16) 8:c_simfit 9:c_eps(f=0.50) 10:c_eps(f=0.16) 11:M_hm[Msun/h]
1.191000e+12 2.062223 2.279383 0.000 1.000000 0.544211 0.698356 0.572887 8.253833 9.948707 8.567827 0.000000e+00
1.189000e+12 2.062738 2.279922 0.000 1.000000 0.544170 0.698318 0.572846 8.254871 9.950223 8.568945 0.000000e+00
1.189000e+12 2.062738 2.279922 0.000 1.000000 0.544170 0.698318 0.572846 8.254871 9.950223 8.568945 0.000000e+00
1.189000e+12 2.062738 2.279922 0.000 1.000000 0.544170 0.698318 0.572846 8.254871 9.950223 8.568945 0.000000e+00
1.189000e+12 2.062738 2.279922 0.000 1.000000 0.544170 0.698318 0.572846 8.254871 9.950223 8.568945 0.000000e+00
1.189000e+12 2.062738 2.279922 0.000 1.000000 0.544170 0.698318 0.572846 8.254871 9.950223 8.568945 0.000000e+00
1.189000e+12 2.062738 2.279922 0.000 1.000000 0.544170 0.698318 0.572846 8.254871 9.950223 8.568945 0.000000e+00
1.185000e+12 2.063769 2.281002 0.000 1.000000 0.544088 0.698243 0.572764 8.256948 9.953251 8.571184 0.000000e+00
1.185000e+12 2.063769 2.281002 0.000 1.000000 0.544088 0.698243 0.572764 8.256948 9.953251 8.571184 0.000000e+00
1.185000e+12 2.063769 2.281002 0.000 1.000000 0.544088 0.698243 0.572764 8.256948 9.953251 8.571184 0.000000e+00
1.185000e+12 2.063769 2.281002 0.000 1.000000 0.544088 0.698243 0.572764 8.256948 9.953251 8.571184 0.000000e+00
1.182000e+12 2.064545 2.281814 0.000 1.000000 0.544026 0.698187 0.572703 8.258511 9.955535 8.572869 0.000000e+00
1.182000e+12 2.064545 2.281814 0.000 1.000000 0.544026 0.698187 0.572703 8.258511 9.955535 8.572869 0.000000e+00
1.182000e+12 2.064545 2.281814 0.000 1.000000 0.544026 0.698187 0.572703 8.258511 9.955535 8.572869 0.000000e+00
1.182000e+12 2.064545 2.281814 0.000 1.000000 0.544026 0.698187 0.572703 8.258511 9.955535 8.572869 0.000000e+00
1.182000e+12 2.064545 2.281814 0.000 1.000000 0.544026 0.698187 0.572703 8.258511 9.955535 8.572869 0.000000e+00
1.180000e+12 2.065064 2.282357 0.000 1.000000 0.543985 0.698150 0.572661 8.259557 9.957063 8.573996 0.000000e+00
1.180000e+12 2.065064 2.282357 0.000 1.000000 0.543985 0.698150 0.572661 8.259557 9.957063 8.573996 0.000000e+00
1.180000e+12 2.065064 2.282357 0.000 1.000000 0.543985 0.698150 0.572661 8.259557 9.957063 8.573996 0.000000e+00
1.178000e+12 2.065584 2.282901 0.000 1.000000 0.543944 0.698113 0.572620 8.260604 9.958594 8.575126 0.000000e+00
1.178000e+12 2.065584 2.282901 0.000 1.000000 0.543944 0.698113 0.572620 8.260604 9.958594 8.575126 0.000000e+00
1.178000e+12 2.065584 2.282901 0.000 1.000000 0.543944 0.698113 0.572620 8.260604 9.958594 8.575126 0.000000e+00
1.176000e+12 2.066104 2.283446 0.000 1.000000 0.543903 0.698075 0.572579 8.261651 9.960119 8.576253 0.000000e+00
1.176000e+12 2.066104 2.283446 0.000 1.000000 0.543903 0.698075 0.572579 8.261651 9.960119 8.576253 0.000000e+00
1.176000e+12 2.066104 2.283446 0.000 1.000000 0.543903 0.698075 0.572579 8.261651 9.960119 8.576253 0.000000e+00
1.176000e+12 2.066104 2.283446 0.000 1.000000 0.543903 0.698075 0.572579 8.261651 9.960119 8.576253 0.000000e+00
1.174000e+12 2.066626 2.283992 0.000 1.000000 0.543861 0.698037 0.572537 8.262703 9.961656 8.577387 0.000000e+00
1.174000e+12 2.066626 2.283992 0.000 1.000000 0.543861 0.698037 0.572537 8.262703 9.961656 8.577387 0.000000e+00
1.174000e+12 2.066626 2.283992 0.000 1.000000 0.543861 0.698037 0.572537 8.262703 9.961656 8.577387 0.000000e+00
1.172000e+12 2.067148 2.284539 0.000 1.000000 0.543820 0.697999 0.572496 8.263754 9.963187 8.578519 0.000000e+00
1.172000e+12 2.067148 2.284539 0.000 1.000000 0.543820 0.697999 0.572496 8.263754 9.963187 8.578519 0.000000e+00
1.170000e+12 2.067671 2.285087 0.000 1.000000 0.543778 0.697961 0.572454 8.264807 9.964722 8.579653 0.000000e+00
1.170000e+12 2.067671 2.285087 0.000 1.000000 0.543778 0.697961 0.572454 8.264807 9.964722 8.579653 0.000000e+00
1.170000e+12 2.067671 2.285087 0.000 1.000000 0.543778 0.697961 0.572454 8.264807 9.964722 8.579653 0.000000e+00
1.170000e+12 2.067671 2.285087 0.000 1.000000 0.543778 0.697961 0.572454 8.264807 9.964722 8.579653 0.000000e+00
1.168000e+12 2.068196 2.285635 0.000 1.000000 0.543736 0.697924 0.572412 8.265865 9.966273 8.580794 0.000000e+00
1.168000e+12 2.068196 2.285635 0.000 1.000000 0.543736 0.697924 0.572412 8.265865 9.966273 8.580794 0.000000e+00
1.168000e+12 2.068196 2.285635 0.000 1.000000 0.543736 0.697924 0.572412 8.265865 9.966273 8.580794 0.000000e+00
1.168000e+12 2.068196 2.285635 0.000 1.000000 0.543736 0.697924 0.572412 8.265865 9.966273 8.580794 0.000000e+00
1.166000e+12 2.068721 2.286185 0.000 1.000000 0.543695 0.697886 0.572371 8.266922 9.967814 8.581933 0.000000e+00
1.166000e+12 2.068721 2.286185 0.000 1.000000 0.543695 0.697886 0.572371 8.266922 9.967814 8.581933 0.000000e+00
1.166000e+12 2.068721 2.286185 0.000 1.000000 0.543695 0.697886 0.572371 8.266922 9.967814 8.581933 0.000000e+00
1.166000e+12 2.068721 2.286185 0.000 1.000000 0.543695 0.697886 0.572371 8.266922 9.967814 8.581933 0.000000e+00
1.166000e+12 2.068721 2.286185 0.000 1.000000 0.543695 0.697886 0.572371 8.266922 9.967814 8.581933 0.000000e+00
1.166000e+12 2.068721 2.286185 0.000 1.000000 0.543695 0.697886 0.572371 8.266922 9.967814 8.581933 0.000000e+00
1.166000e+12 2.068721 2.286185 0.000 1.000000 0.543695 0.697886 0.572371 8.266922 9.967814 8.581933 0.000000e+00
1.166000e+12 2.068721 2.286185 0.000 1.000000 0.543695 0.697886 0.572371 8.266922 9.967814 8.581933 0.000000e+00
1.164000e+12 2.069247 2.286736 0.000 1.000000 0.543653 0.697848 0.572329 8.267980 9.969357 8.583074 0.000000e+00
1.164000e+12 2.069247 2.286736 0.000 1.000000 0.543653 0.697848 0.572329 8.267980 9.969357 8.583074 0.000000e+00
1.162000e+12 2.069774 2.287288 0.000 1.000000 0.543611 0.697809 0.572287 8.269041 9.970904 8.584215 0.000000e+00
1.162000e+12 2.069774 2.287288 0.000 1.000000 0.543611 0.697809 0.572287 8.269041 9.970904 8.584215 0.000000e+00
1.160000e+12 2.070303 2.287841 0.000 1.000000 0.543569 0.697772 0.572245 8.270107 9.972462 8.585365 0.000000e+00
1.158000e+12 2.070832 2.288395 0.000 1.000000 0.543527 0.697733 0.572203 8.271172 9.974015 8.586513 0.000000e+00
1.158000e+12 2.070832 2.288395 0.000 1.000000 0.543527 0.697733 0.572203 8.271172 9.974015 8.586513 0.000000e+00
1.158000e+12 2.070832 2.288395 0.000 1.000000 0.543527 0.697733 0.572203 8.271172 9.974015 8.586513 0.000000e+00
1.156000e+12 2.071362 2.288950 0.000 1.000000 0.543485 0.697695 0.572161 8.272239 9.975570 8.587661 0.000000e+00
1.154000e+12 2.071893 2.289506 0.000 1.000000 0.543443 0.697656 0.572119 8.273307 9.977129 8.588811 0.000000e+00
1.154000e+12 2.071893 2.289506 0.000 1.000000 0.543443 0.697656 0.572119 8.273307 9.977129 8.588811 0.000000e+00
1.154000e+12 2.071893 2.289506 0.000 1.000000 0.543443 0.697656 0.572119 8.273307 9.977129 8.588811 0.000000e+00
1.152000e+12 2.072425 2.290063 0.000 1.000000 0.543401 0.697618 0.572077 8.274378 9.978691 8.589966 0.000000e+00
1.149000e+12 2.073225 2.290900 0.000 1.000000 0.543338 0.697561 0.572014 8.275988 9.981042 8.591699 0.000000e+00
1.149000e+12 2.073225 2.290900 0.000 1.000000 0.543338 0.697561 0.572014 8.275988 9.981042 8.591699 0.000000e+00
1.149000e+12 2.073225 2.290900 0.000 1.000000 0.543338 0.697561 0.572014 8.275988 9.981042 8.591699 0.000000e+00
1.149000e+12 2.073225 2.290900 0.000 1.000000 0.543338 0.697561 0.572014 8.275988 9.981042 8.591699 0.000000e+00
1.149000e+12 2.073225 2.290900 0.000 1.000000 0.543338 0.697561 0.572014 8.275988 9.981042 8.591699 0.000000e+00
1.149000e+12 2.073225 2.290900 0.000 1.000000 0.543338 0.697561 0.572014 8.275988 9.981042 8.591699 0.000000e+00
1.149000e+12 2.073225 2.290900 0.000 1.000000 0.543338 0.697561 0.572014 8.275988 9.981042 8.591699 0.000000e+00
1.147000e+12 2.073760 2.291459 0.000 1.000000 0.543296 0.697522 0.571971 8.277065 9.982619 8.592861 0.000000e+00
1.147000e+12 2.073760 2.291459 0.000 1.000000 0.543296 0.697522 0.571971 8.277065 9.982619 8.592861 0.000000e+00
1.147000e+12 2.073760 2.291459 0.000 1.000000 0.543296 0.697522 0.571971 8.277065 9.982619 8.592861 0.000000e+00
1.145000e+12 2.074295 2.292020 0.000 1.000000 0.543253 0.697483 0.571929 8.278141 9.984184 8.594018 0.000000e+00
1.143000e+12 2.074832 2.292582 0.000 1.000000 0.543211 0.697445 0.571886 8.279222 9.985761 8.595185 0.000000e+00
1.143000e+12 2.074832 2.292582 0.000 1.000000 0.543211 0.697445 0.571886 8.279222 9.985761 8.595185 0.000000e+00
1.143000e+12 2.074832 2.292582 0.000 1.000000 0.543211 0.697445 0.571886 8.279222 9.985761 8.595185 0.000000e+00
1.143000e+12 2.074832 2.292582 0.000 1.000000 0.543211 0.697445 0.571886 8.279222 9.985761 8.595185 0.000000e+00
1.143000e+12 2.074832 2.292582 0.000 1.000000 0.543211 0.697445 0.571886 8.279222 9.985761 8.595185 0.000000e+00
1.141000e+12 2.075369 2.293144 0.000 1.000000 0.543169 0.697406 0.571844 8.280302 9.987338 8.596346 0.000000e+00
1.141000e+12 2.075369 2.293144 0.000 1.000000 0.543169 0.697406 0.571844 8.280302 9.987338 8.596346 0.000000e+00
1.141000e+12 2.075369 2.293144 0.000 1.000000 0.543169 0.697406 0.571844 8.280302 9.987338 8.596346 0.000000e+00
1.139000e+12 2.075908 2.293708 0.000 1.000000 0.543126 0.697367 0.571801 8.281387 9.988921 8.597515 0.000000e+00
1.137000e+12 2.076448 2.294273 0.000 1.000000 0.543083 0.697329 0.571759 8.282474 9.990508 8.598686 0.000000e+00
1.137000e+12 2.076448 2.294273 0.000 1.000000 0.543083 0.697329 0.571759 8.282474 9.990508 8.598686 0.000000e+00
1.137000e+12 2.076448 2.294273 0.000 1.000000 0.543083 0.697329 0.571759 8.282474 9.990508 8.598686 0.000000e+00
1.137000e+12 2.076448 2.294273 0.000 1.000000 0.543083 0.697329 0.571759 8.282474 9.990508 8.598686 0.000000e+00
1.137000e+12 2.076448 2.294273 0.000 1.000000 0.543083 0.697329 0.571759 8.282474 9.990508 8.598686 0.000000e+00
1.137000e+12 2.076448 2.294273 0.000 1.000000 0.543083 0.697329 0.571759 8.282474 9.990508 8.598686 0.000000e+00
1.137000e+12 2.076448 2.294273 0.000 1.000000 0.543083 0.697329 0.571759 8.282474 9.990508 8.598686 0.000000e+00
1.137000e+12 2.076448 2.294273 0.000 1.000000 0.543083 0.697329 0.571759 8.282474 9.990508 8.598686 0.000000e+00
1.135000e+12 2.076988 2.294839 0.000 1.000000 0.543041 0.697289 0.571716 8.283559 9.992088 8.599854 0.000000e+00
1.135000e+12 2.076988 2.294839 0.000 1.000000 0.543041 0.697289 0.571716 8.283559 9.992088 8.599854 0.000000e+00
1.135000e+12 2.076988 2.294839 0.000 1.000000 0.543041 0.697289 0.571716 8.283559 9.992088 8.599854 0.000000e+00
1.133000e+12 2.077530 2.295406 0.000 1.000000 0.542998 0.697250 0.571673 8.284650 9.993680 8.601030 0.000000e+00
1.133000e+12 2.077530 2.295406 0.000 1.000000 0.542998 0.697250 0.571673 8.284650 9.993680 8.601030 0.000000e+00
1.133000e+12 2.077530 2.295406 0.000 1.000000 0.542998 0.697250 0.571673 8.284650 9.993680 8.601030 0.000000e+00
1.133000e+12 2.077530 2.295406 0.000 1.000000 0.542998 0.697250 0.571673 8.284650 9.993680 8.601030 0.000000e+00
1.131000e+12 2.078072 2.295973 0.000 1.000000 0.542955 0.697211 0.571630 8.285740 9.995273 8.602200 0.000000e+00
1.131000e+12 2.078072 2.295973 0.000 1.000000 0.542955 0.697211 0.571630 8.285740 9.995273 8.602200 0.000000e+00
1.131000e+12 2.078072 2.295973 0.000 1.000000 0.542955 0.697211 0.571630 8.285740 9.995273 8.602200 0.000000e+00
1.129000e+12 2.078616 2.296542 0.000 1.000000 0.542912 0.697172 0.571587 8.286834 9.996871 8.603380 0.000000e+00
1.129000e+12 2.078616 2.296542 0.000 1.000000 0.542912 0.697172 0.571587 8.286834 9.996871 8.603380 0.000000e+00
1.129000e+12 2.078616 2.296542 0.000 1.000000 0.542912 0.697172 0.571587 8.286834 9.996871 8.603380 0.000000e+00
1.129000e+12 2.078616 2.296542 0.000 1.000000 0.542912 0.697172 0.571587 8.286834 9.996871 8.603380 0.000000e+00
1.127000e+12 2.079161 2.297113 0.000 1.000000 0.542869 0.697133 0.571544 8.287931 9.998467 8.604561 0.000000e+00
1.127000e+12 2.079161 2.297113 0.000 1.000000 0.542869 0.697133 0.571544 8.287931 9.998467 8.604561 0.000000e+00
1.127000e+12 2.079161 2.297113 0.000 1.000000 0.542869 0.697133 0.571544 8.287931 9.998467 8.604561 0.000000e+00
1.125000e+12 2.079707 2.297684 0.000 1.000000 0.542826 0.697094 0.571501 8.289029 10.000071 8.605743 0.000000e+00
1.125000e+12 2.079707 2.297684 0.000 1.000000 0.542826 0.697094 0.571501 8.289029 10.000071 8.605743 0.000000e+00
1.125000e+12 2.079707 2.297684 0.000 1.000000 0.542826 0.697094 0.571501 8.289029 10.000071 8.605743 0.000000e+00
1.125000e+12 2.079707 2.297684 0.000 1.000000 0.542826 0.697094 0.571501 8.289029 10.000071 8.605743 0.000000e+00
1.125000e+12 2.079707 2.297684 0.000 1.000000 0.542826 0.697094 0.571501 8.289029 10.000071 8.605743 0.000000e+00
1.123000e+12 2.080253 2.298256 0.000 1.000000 0.542783 0.697054 0.571458 8.290126 10.001670 8.606923 0.000000e+00
1.123000e+12 2.080253 2.298256 0.000 1.000000 0.542783 0.697054 0.571458 8.290126 10.001670 8.606923 0.000000e+00
1.121000e+12 2.080801 2.298829 0.000 1.000000 0.542740 0.697015 0.571414 8.291228 10.003281 8.608110 0.000000e+00
1.121000e+12 2.080801 2.298829 0.000 1.000000 0.542740 0.697015 0.571414 8.291228 10.003281 8.608110 0.000000e+00
1.118000e+12 2.081625 2.299691 0.000 1.000000 0.542676 0.696956 0.571350 8.292886 10.005700 8.609896 0.000000e+00
1.118000e+12 2.081625 2.299691 0.000 1.000000 0.542676 0.696956 0.571350 8.292886 10.005700 8.609896 0.000000e+00
1.118000e+12 2.081625 2.299691 0.000 1.000000 0.542676 0.696956 0.571350 8.292886 10.005700 8.609896 0.000000e+00
1.116000e+12 2.082175 2.300267 0.000 1.000000 0.542632 0.696916 0.571306 8.293991 10.007311 8.611085 0.000000e+00
1.116000e+12 2.082175 2.300267 0.000 1.000000 0.542632 0.696916 0.571306 8.293991 10.007311 8.611085 0.000000e+00
1.116000e+12 2.082175 2.300267 0.000 1.000000 0.542632 0.696916 0.571306 8.293991 10.007311 8.611085 0.000000e+00
1.116000e+12 2.082175 2.300267 0.000 1.000000 0.542632 0.696916 0.571306 8.293991 10.007311 8.611085 0.000000e+00
1.116000e+12 2.082175 2.300267 0.000 1.000000 0.542632 0.696916 0.571306 8.293991 10.007311 8.611085 0.000000e+00
1.114000e+12 2.082727 2.300845 0.000 1.000000 0.542589 0.696877 0.571262 8.295101 10.008928 8.612279 0.000000e+00
1.112000e+12 2.083279 2.301423 0.000 1.000000 0.542545 0.696837 0.571219 8.296210 10.010545 8.613472 0.000000e+00
1.112000e+12 2.083279 2.301423 0.000 1.000000 0.542545 0.696837 0.571219 8.296210 10.010545 8.613472 0.000000e+00
1.112000e+12 2.083279 2.301423 0.000 1.000000 0.542545 0.696837 0.571219 8.296210 10.010545 8.613472 0.000000e+00
1.112000e+12 2.083279 2.301423 0.000 1.000000 0.542545 0.696837 0.571219 8.296210 10.010545 8.613472 0.000000e+00
1.112000e+12 2.083279 2.301423 0.000 1.000000 0.542545 0.696837 0.571219 8.296210 10.010545 8.613472 0.000000e+00
1.110000e+12 2.083833 2.302002 0.000 1.000000 0.542502 0.696797 0.571175 8.297324 10.012174 8.614673 0.000000e+00
1.110000e+12 2.083833 2.302002 0.000 1.000000 0.542502 0.696797 0.571175 8.297324 10.012174 8.614673 0.000000e+00
1.108000e+12 2.084388 2.302583 0.000 1.000000 0.542458 0.696757 0.571132 8.298440 10.013800 8.615874 0.000000e+00
1.108000e+12 2.084388 2.302583 0.000 1.000000 0.542458 0.696757 0.571132 8.298440 10.013800 8.615874 0.000000e+00
1.106000e+12 2.084943 2.303164 0.000 1.000000 0.542415 0.696718 0.571088 8.299555 10.015426 8.617072 0.000000e+00
1.106000e+12 2.084943 2.303164 0.000 1.000000 0.542415 0.696718 0.571088 8.299555 10.015426 8.617072 0.000000e+00
1.106000e+12 2.084943 2.303164 0.000 1.000000 0.542415 0.696718 0.571088 8.299555 10.015426 8.617072 0.000000e+00
1.104000e+12 2.085500 2.303747 0.000 1.000000 0.542371 0.696677 0.571044 8.300675 10.017058 8.618277 0.000000e+00
1.104000e+12 2.085500 2.303747 0.000 1.000000 0.542371 0.696677 0.571044 8.300675 10.017058 8.618277 0.000000e+00
1.104000e+12 2.085500 2.303747 0.000 1.000000 0.542371 0.696677 0.571044 8.300675 10.017058 8.618277 0.000000e+00
1.104000e+12 2.085500 2.303747 0.000 1.000000 0.542371 0.696677 0.571044 8.300675 10.017058 8.618277 0.000000e+00
1.102000e+12 2.086058 2.304331 0.000 1.000000 0.542327 0.696637 0.571000 8.301796 10.018694 8.619485 0.000000e+00
1.102000e+12 2.086058 2.304331 0.000 1.000000 0.542327 0.696637 0.571000 8.301796 10.018694 8.619485 0.000000e+00
1.102000e+12 2.086058 2.304331 0.000 1.000000 0.542327 0.696637 0.571000 8.301796 10.018694 8.619485 0.000000e+00
1.102000e+12 2.086058 2.304331 0.000 1.000000 0.542327 0.696637 0.571000 8.301796 10.018694 8.619485 0.000000e+00
1.100000e+12 2.086617 2.304916 0.000 1.000000 0.542284 0.696597 0.570956 8.302920 10.020332 8.620692 0.000000e+00
1.100000e+12 2.086617 2.304916 0.000 1.000000 0.542284 0.696597 0.570956 8.302920 10.020332 8.620692 0.000000e+00
1.100000e+12 2.086617 2.304916 0.000 1.000000 0.542284 0.696597 0.570956 8.302920 10.020332 8.620692 0.000000e+00
1.100000e+12 2.086617 2.304916 0.000 1.000000 0.542284 0.696597 0.570956 8.302920 10.020332 8.620692 0.000000e+00
1.100000e+12 2.086617 2.304916 0.000 1.000000 0.542284 0.696597 0.570956 8.302920 10.020332 8.620692 0.000000e+00
1.100000e+12 2.086617 2.304916 0.000 1.000000 0.542284 0.696597 0.570956 8.302920 10.020332 8.620692 0.000000e+00
1.098000e+12 2.087177 2.305502 0.000 1.000000 0.542240 0.696557 0.570912 8.304045 10.021974 8.621904 0.000000e+00
1.098000e+12 2.087177 2.305502 0.000 1.000000 0.542240 0.696557 0.570912 8.304045 10.021974 8.621904 0.000000e+00
1.098000e+12 2.087177 2.305502 0.000 1.000000 0.542240 0.696557 0.570912 8.304045 10.021974 8.621904 0.000000e+00
1.096000e+12 2.087738 2.306089 0.000 1.000000 0.542196 0.696517 0.570868 8.305172 10.023618 8.623116 0.000000e+00
1.096000e+12 2.087738 2.306089 0.000 1.000000 0.542196 0.696517 0.570868 8.305172 10.023618 8.623116 0.000000e+00
1.094000e+12 2.088301 2.306677 0.000 1.000000 0.542152 0.696477 0.570824 8.306304 10.025274 8.624335 0.000000e+00
1.094000e+12 2.088301 2.306677 0.000 1.000000 0.542152 0.696477 0.570824 8.306304 10.025274 8.624335 0.000000e+00
1.094000e+12 2.088301 2.306677 0.000 1.000000 0.542152 0.696477 0.570824 8.306304 10.025274 8.624335 0.000000e+00
1.092000e+12 2.088864 2.307267 0.000 1.000000 0.542108 0.696436 0.570779 8.307435 10.026919 8.625552 0.000000e+00
1.092000e+12 2.088864 2.307267 0.000 1.000000 0.542108 0.696436 0.570779 8.307435 10.026919 8.625552 0.000000e+00
1.092000e+12 2.088864 2.307267 0.000 1.000000 0.542108 0.696436 0.570779 8.307435 10.026919 8.625552 0.000000e+00
1.087000e+12 2.090277 2.308746 0.000 1.000000 0.541997 0.696335 0.570668 8.310273 10.031057 8.628605 0.000000e+00
1.087000e+12 2.090277 2.308746 0.000 1.000000 0.541997 0.696335 0.570668 8.310273 10.031057 8.628605 0.000000e+00
1.087000e+12 2.090277 2.308746 0.000 1.000000 0.541997 0.696335 0.570668 8.310273 10.031057 8.628605 0.000000e+00
1.087000e+12 2.090277 2.308746 0.000 1.000000 0.541997 0.696335 0.570668 8.310273 10.031057 8.628605 0.000000e+00
1.087000e+12 2.090277 2.308746 0.000 1.000000 0.541997 0.696335 0.570668 8.310273 10.031057 8.628605 0.000000e+00
1.087000e+12 2.090277 2.308746 0.000 1.000000 0.541997 0.696335 0.570668 8.310273 10.031057 8.628605 0.000000e+00
1.085000e+12 2.090844 2.309339 0.000 1.000000 0.541953 0.696294 0.570623 8.311412 10.032719 8.629828 0.000000e+00
1.085000e+12 2.090844 2.309339 0.000 1.000000 0.541953 0.696294 0.570623 8.311412 10.032719 8.629828 0.000000e+00
1.085000e+12 2.090844 2.309339 0.000 1.000000 0.541953 0.696294 0.570623 8.311412 10.032719 8.629828 0.000000e+00
1.083000e+12 2.091413 2.309934 0.000 1.000000 0.541908 0.696254 0.570579 8.312555 10.034388 8.631058 0.000000e+00
1.083000e+12 2.091413 2.309934 0.000 1.000000 0.541908 0.696254 0.570579 8.312555 10.034388 8.631058 0.000000e+00
1.083000e+12 2.091413 2.309934 0.000 1.000000 0.541908 0.696254 0.570579 8.312555 10.034388 8.631058 0.000000e+00
1.083000e+12 2.091413 2.309934 0.000 1.000000 0.541908 0.696254 0.570579 8.312555 10.034388 8.631058 0.000000e+00
1.081000e+12 2.091982 2.310530 0.000 1.000000 0.541864 0.696213 0.570534 8.313698 10.036051 8.632286 0.000000e+00
1.081000e+12 2.091982 2.310530 0.000 1.000000 0.541864 0.696213 0.570534 8.313698 10.036051 8.632286 0.000000e+00
1.081000e+12 2.091982 2.310530 0.000 1.000000 0.541864 0.696213 0.570534 8.313698 10.036051 8.632286 0.000000e+00
1.081000e+12 2.091982 2.310530 0.000 1.000000 0.541864 0.696213 0.570534 8.313698 10.036051 8.632286 0.000000e+00
1.079000e+12 2.092553 2.311127 0.000 1.000000 0.541819 0.696172 0.570489 8.314845 10.037726 8.633521 0.000000e+00
1.079000e+12 2.092553 2.311127 0.000 1.000000 0.541819 0.696172 0.570489 8.314845 10.037726 8.633521 0.000000e+00
1.079000e+12 2.092553 2.311127 0.000 1.000000 0.541819 0.696172 0.570489 8.314845 10.037726 8.633521 0.000000e+00
1.079000e+12 2.092553 2.311127 0.000 1.000000 0.541819 0.696172 0.570489 8.314845 10.037726 8.633521 0.000000e+00
1.079000e+12 2.092553 2.311127 0.000 1.000000 0.541819 0.696172 0.570489 8.314845 10.037726 8.633521 0.000000e+00
1.079000e+12 2.092553 2.311127 0.000 1.000000 0.541819 0.696172 0.570489 8.314845 10.037726 8.633521 0.000000e+00
1.079000e+12 2.092553 2.311127 0.000 1.000000 0.541819 0.696172 0.570489 8.314845 10.037726 8.633521 0.000000e+00
1.077000e+12 2.093125 2.311725 0.000 1.000000 0.541775 0.696132 0.570445 8.315994 10.039404 8.634759 0.000000e+00
1.077000e+12 2.093125 2.311725 0.000 1.000000 0.541775 0.696132 0.570445 8.315994 10.039404 8.634759 0.000000e+00
1.077000e+12 2.093125 2.311725 0.000 1.000000 0.541775 0.696132 0.570445 8.315994 10.039404 8.634759 0.000000e+00
1.075000e+12 2.093698 2.312325 0.000 1.000000 0.541730 0.696090 0.570400 8.317145 10.041080 8.635996 0.000000e+00
1.075000e+12 2.093698 2.312325 0.000 1.000000 0.541730 0.696090 0.570400 8.317145 10.041080 8.635996 0.000000e+00
1.075000e+12 2.093698 2.312325 0.000 1.000000 0.541730 0.696090 0.570400 8.317145 10.041080 8.635996 0.000000e+00
1.075000e+12 2.093698 2.312325 0.000 1.000000 0.541730 0.696090 0.570400 8.317145 10.041080 8.635996 0.000000e+00
1.073000e+12 2.094272 2.312925 0.000 1.000000 0.541685 0.696050 0.570355 8.318297 10.042764 8.637235 0.000000e+00
1.073000e+12 2.094272 2.312925 0.000 1.000000 0.541685 0.696050 0.570355 8.318297 10.042764 8.637235 0.000000e+00
1.073000e+12 2.094272 2.312925 0.000 1.000000 0.541685 0.696050 0.570355 8.318297 10.042764 8.637235 0.000000e+00
1.073000e+12 2.094272 2.312925 0.000 1.000000 0.541685 0.696050 0.570355 8.318297 10.042764 8.637235 0.000000e+00
1.073000e+12 2.094272 2.312925 0.000 1.000000 0.541685 0.696050 0.570355 8.318297 10.042764 8.637235 0.000000e+00
1.073000e+12 2.094272 2.312925 0.000 1.000000 0.541685 0.696050 0.570355 8.318297 10.042764 8.637235 0.000000e+00
1.071000e+12 2.094847 2.313527 0.000 1.000000 0.541640 0.696008 0.570309 8.319452 10.044445 8.638477 0.000000e+00
1.071000e+12 2.094847 2.313527 0.000 1.000000 0.541640 0.696008 0.570309 8.319452 10.044445 8.638477 0.000000e+00
1.069000e+12 2.095423 2.314130 0.000 1.000000 0.541595 0.695967 0.570264 8.320608 10.046129 8.639719 0.000000e+00
1.069000e+12 2.095423 2.314130 0.000 1.000000 0.541595 0.695967 0.570264 8.320608 10.046129 8.639719 0.000000e+00
1.069000e+12 2.095423 2.314130 0.000 1.000000 0.541595 0.695967 0.570264 8.320608 10.046129 8.639719 0.000000e+00
1.067000e+12 2.096000 2.314734 0.000 1.000000 0.541550 0.695925 0.570219 8.321766 10.047817 8.640962 0.000000e+00
1.067000e+12 2.096000 2.314734 0.000 1.000000 0.541550 0.695925 0.570219 8.321766 10.047817 8.640962 0.000000e+00
1.065000e+12 2.096579 2.315340 0.000 1.000000 0.541505 0.695884 0.570173 8.322928 10.049510 8.642213 0.000000e+00
1.065000e+12 2.096579 2.315340 0.000 1.000000 0.541505 0.695884 0.570173 8.322928 10.049510 8.642213 0.000000e+00
1.065000e+12 2.096579 2.315340 0.000 1.000000 0.541505 0.695884 0.570173 8.322928 10.049510 8.642213 0.000000e+00
1.065000e+12 2.096579 2.315340 0.000 1.000000 0.541505 0.695884 0.570173 8.322928 10.049510 8.642213 0.000000e+00
1.065000e+12 2.096579 2.315340 0.000 1.000000 0.541505 0.695884 0.570173 8.322928 10.049510 8.642213 0.000000e+00
1.065000e+12 2.096579 2.315340 0.000 1.000000 0.541505 0.695884 0.570173 8.322928 10.049510 8.642213 0.000000e+00
1.065000e+12 2.096579 2.315340 0.000 1.000000 0.541505 0.695884 0.570173 8.322928 10.049510 8.642213 0.000000e+00
1.063000e+12 2.097159 2.315946 0.000 1.000000 0.541460 0.695843 0.570128 8.324093 10.051213 8.643467 0.000000e+00
